Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",League,Focus Position,Rank,Status
H. Wilson,Fulham,Fulham,"RAMF, RW, RWF",24,17000000,2026-06-30,7,612,3,1.83,2,3.83,18.24,36.29,Wales,"Wales, England",left,173,70,no,3.24,5.29,38.89,1.18,50.0,0.15,0.24,0.0,1.03,1.67,1.18,2,0.29,1,0.15,5.15,0.44,3,0.44,0.27,0,0.0,19,2.79,52.63,15.789,0.29,2.5,35.29,0.15,0.0,2.06,42.86,0.59,3.97,55.56,8.09,45.45,4.12,2.35,0.59,24.56,2.21,1.62,29.85,80.79,7.65,75.0,7.79,90.57,7.79,69.81,25.44,87.86,1.91,46.15,16.89,31.1,0.56,2.65,0.15,0.15,1.03,57.14,0.88,2.65,50.0,4.12,60.71,1.32,44.44,2.06,1.03,4.85,84.85,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0,2.65,0,0,English Championship,Wingers,0,0
I. Jones,Middlesbrough,Middlesbrough,"LW, LWB, LAMF",22,50000,2022-06-30,9,607,0,1.08,2,1.95,26.84,47.51,England,England,right,181,68,no,7.56,6.08,58.54,1.04,42.86,0.89,1.3,0.0,3.11,4.57,1.63,3,0.44,0,0.0,7.27,0.0,0,0.0,0.16,0,0.0,8,1.19,50.0,0.0,0.3,3.26,27.27,3.26,27.27,0.0,0.0,0.44,10.38,54.29,16.16,47.71,2.52,4.15,1.78,13.34,1.33,3.26,19.72,68.42,5.78,64.1,3.41,91.3,6.38,65.12,15.27,76.7,1.33,77.78,17.15,16.77,0.29,1.19,0.0,0.0,0.59,25.0,0.74,1.48,50.0,3.41,43.48,0.59,25.0,1.48,1.04,4.3,82.76,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0,0.15,0,0,English Championship,Wingers,0,0
D. Spence,Nottingham Forest,Nottingham Forest,"RWB, RB, RW",21,2000000,2023-06-30,7,602,0,0.63,0,0.67,22.13,39.19,England,England,right,184,71,yes,10.02,6.73,64.44,3.14,28.57,0.45,0.67,0.3,5.23,7.78,1.05,0,0.0,0,0.0,2.69,0.0,0,0.0,0.09,0,0.0,5,0.75,40.0,0.0,0.0,1.94,30.77,0.0,0.0,1.94,30.77,0.0,4.78,37.5,9.12,31.15,1.05,3.44,2.39,15.1,1.64,0.6,25.86,75.14,8.52,59.65,7.62,96.08,4.34,72.41,20.93,84.29,3.14,38.1,18.44,28.34,0.1,0.6,0.0,0.0,0.15,0.0,0.45,2.39,56.25,1.35,33.33,0.45,0.0,0.15,0.45,5.38,58.33,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
C. Pring,Bristol City,Bristol City,"LW, LCB",23,150000,2023-06-30,8,592,0,0.41,1,1.26,25.24,37.35,England,England,left,185,71,no,8.06,6.39,45.24,4.26,28.57,0.91,1.13,0.46,4.26,5.28,2.58,2,0.3,0,0.0,3.5,0.0,0,0.0,0.06,0,0.0,4,0.61,25.0,0.0,0.15,3.34,45.45,3.19,47.62,0.0,0.0,0.46,3.65,45.83,9.27,39.34,1.67,2.58,1.22,12.31,0.3,1.67,22.2,67.12,8.06,49.06,3.34,90.91,8.06,73.58,15.66,79.61,3.34,27.27,21.79,34.5,0.19,1.06,0.0,0.0,0.3,50.0,0.46,2.89,31.58,2.89,57.89,0.3,0.0,0.61,1.52,5.78,63.16,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
G. Osho,Luton Town,Luton Town,"RCB, DMF, LWB",23,200000,2022-06-30,8,571,0,0.31,0,0.18,19.39,52.85,England,"England, Nigeria",right,185,70,no,11.82,7.72,71.43,3.94,48.0,0.63,0.83,0.95,5.67,7.5,0.79,2,0.32,0,0.0,0.63,0.0,0,0.0,0.05,0,0.0,6,0.95,16.67,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.16,0.47,100.0,2.36,53.33,0.79,0.32,0.0,16.55,0.16,0.32,27.9,78.53,11.03,64.29,3.47,77.27,10.09,89.06,23.33,83.11,4.41,57.14,20.31,32.44,0.03,0.32,0.0,0.0,0.16,0.0,0.16,4.89,61.29,0.63,75.0,0.95,33.33,0.79,0.0,5.2,57.58,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
T. John-Jules,Blackpool,Blackpool,"CF, LW",20,0,2022-05-31,10,570,0,0.44,0,0.43,24.47,36.13,England,"England, Dominica",right,183,75,yes,5.21,3.47,63.64,5.68,25.0,0.0,0.0,0.63,3.0,4.13,1.26,1,0.16,0,0.0,3.16,0.0,0,0.0,0.07,0,0.0,4,0.63,25.0,0.0,0.0,0.79,40.0,0.16,0.0,0.63,50.0,0.16,4.11,57.69,9.79,37.1,2.53,1.74,1.11,6.95,1.11,2.21,10.89,60.87,3.47,50.0,1.74,72.73,3.63,65.22,9.47,65.0,0.63,25.0,15.05,17.51,0.07,0.47,0.0,0.0,0.47,66.67,0.32,1.58,70.0,0.95,50.0,0.32,50.0,0.63,0.32,1.58,90.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
R. Norrington-Davies,Sheffield United,Sheffield United,"LB, LWB",22,1500000,2024-06-30,7,569,0,0.1,0,0.58,19.14,60.33,Saudi Arabia,"Saudi Arabia, Wales",left,181,75,no,8.22,7.28,69.57,2.69,70.59,0.0,0.0,0.32,3.16,5.94,0.47,2,0.32,0,0.0,3.16,0.0,0,0.0,0.02,0,0.0,3,0.47,0.0,0.0,0.0,5.85,29.73,5.69,30.56,0.16,0.0,0.79,2.69,52.94,4.75,46.67,0.32,4.27,3.48,43.66,4.11,0.47,59.95,84.17,23.57,80.54,10.12,96.88,17.72,85.71,51.41,91.08,3.32,61.9,20.31,35.09,0.09,0.47,0.0,0.0,0.16,0.0,0.47,7.91,88.0,4.11,46.15,0.32,0.0,0.16,1.74,11.07,85.71,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
D. Odoi,Fulham,Fulham,RB,33,600000,2022-06-30,6,541,1,1.48,1,0.48,22.13,56.39,Belgium,"Belgium, Ghana",right,178,72,no,9.98,8.15,61.22,6.32,47.37,0.33,0.48,0.5,4.66,6.72,1.66,2,0.33,0,0.0,2.66,0.17,1,0.17,0.25,1,0.17,9,1.5,33.33,11.111,0.17,2.66,31.25,0.0,0.0,2.66,31.25,0.5,1.33,100.0,4.16,68.0,2.16,0.83,0.67,38.1,0.83,1.16,49.08,82.71,16.14,68.04,7.99,100.0,18.63,85.71,42.42,89.41,4.49,44.44,19.87,41.57,0.08,0.5,0.0,0.0,0.17,0.0,0.33,5.82,60.0,1.83,18.18,0.33,0.0,0.0,0.5,7.49,73.33,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
H. Massengo,Bristol City,Bristol City,"LCMF, RW, RCMF",20,5000000,2023-06-30,6,535,0,0.16,0,0.0,24.9,51.35,France,"France, Congo",right,177,66,no,7.4,7.23,62.79,3.36,40.0,0.0,0.0,0.0,2.86,3.72,0.34,0,0.0,0,0.0,3.2,0.0,0,0.0,0.03,0,0.0,5,0.84,20.0,0.0,0.0,0.84,20.0,0.17,100.0,0.67,0.0,0.34,4.37,65.38,10.43,50.0,1.51,1.85,0.67,17.16,0.17,2.02,26.24,80.77,9.76,63.79,4.88,96.55,8.41,90.0,22.04,90.84,3.36,30.0,16.94,36.06,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.71,64.29,1.35,25.0,0.84,40.0,0.5,0.17,2.36,78.57,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
D. Brooks,Bournemouth,Bournemouth,"RWF, RW",24,16000000,2022-06-30,7,528,1,0.52,0,0.46,15.34,40.0,England,"England, Wales",left,173,67,no,3.75,4.09,41.67,1.02,0.0,0.17,0.3,0.0,1.88,3.33,1.53,2,0.34,1,0.17,5.11,0.17,1,0.17,0.09,0,0.0,9,1.53,44.44,11.111,0.0,1.36,37.5,0.17,100.0,1.19,28.57,0.0,5.11,60.0,8.69,45.1,3.41,2.9,1.19,25.91,2.73,0.68,32.39,77.89,7.67,60.0,6.82,95.0,11.08,81.54,29.15,81.87,1.88,45.45,18.1,40.56,0.08,0.85,0.34,0.34,2.05,41.67,0.17,3.24,63.16,2.9,52.94,2.05,33.33,2.22,0.51,6.14,80.56,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0,0.34,0,0,English Championship,Wingers,0,0
H. Burrows,Peterborough United,Peterborough United,"AMF, LWB, RW",19,300000,2022-06-30,8,515,2,1.48,0,0.27,22.54,31.78,England,England,left,180,68,no,6.47,7.17,41.46,3.32,21.05,0.35,0.44,0.0,3.15,3.97,1.4,2,0.35,0,0.0,2.8,0.35,2,0.35,0.26,0,0.0,10,1.75,40.0,20.0,0.0,1.92,36.36,0.87,40.0,1.05,33.33,0.35,2.45,57.14,7.86,33.33,1.75,1.75,0.87,16.08,1.75,0.7,22.37,75.78,6.29,58.33,5.94,100.0,6.47,70.27,19.05,81.65,1.4,50.0,16.35,13.99,0.05,0.17,0.17,0.0,0.52,0.0,0.17,2.8,56.25,1.75,20.0,1.05,0.0,0.17,0.87,3.67,47.62,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0,1.05,0,0,English Championship,Wingers,0,0
S. Baldock,Derby County,Derby County,"CF, LAMF",32,600000,2022-01-20,7,512,1,1.5,0,0.02,22.5,19.53,England,"England, Greece",right,170,67,no,1.93,2.99,52.94,4.22,8.33,0.0,0.0,0.0,0.35,0.45,1.05,0,0.0,0,0.0,1.76,0.18,1,0.18,0.26,0,0.0,8,1.41,50.0,12.5,0.0,0.53,33.33,0.0,0.0,0.35,50.0,0.0,0.7,50.0,4.75,22.22,2.64,0.53,0.35,5.98,0.53,0.18,11.07,82.54,2.29,61.54,3.87,86.36,2.46,92.86,10.02,87.72,0.7,25.0,14.4,16.91,0.0,0.35,0.0,0.0,0.88,60.0,0.53,0.7,75.0,0.7,100.0,0.88,60.0,0.53,0.35,0.88,80.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
M. Wilks,Hull City,Hull City,"RAMF, RWF, CF",22,1000000,2022-06-30,6,499,0,0.12,0,0.14,30.3,27.98,England,England,left,183,71,no,3.07,2.53,57.14,4.87,18.52,0.36,0.45,0.18,1.26,1.58,1.44,1,0.18,0,0.0,3.61,0.0,0,0.0,0.02,0,0.0,7,1.26,14.29,0.0,0.0,1.44,37.5,0.0,0.0,1.44,37.5,0.0,7.03,41.03,16.77,30.11,2.71,1.98,0.54,9.74,1.26,0.9,16.95,77.66,3.25,72.22,6.13,82.35,3.79,76.19,15.33,81.18,0.36,100.0,14.32,12.65,0.03,0.72,0.0,0.0,0.18,0.0,0.0,1.44,87.5,0.72,25.0,0.0,0.0,0.18,0.36,1.8,70.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
P. Ng,Cardiff City,Cardiff City,"RWB, RB",25,1500000,2024-06-30,6,497,0,0.0,0,0.1,17.57,55.67,England,"England, Singapore",right,180,77,no,6.34,5.25,65.52,3.8,61.9,0.18,0.25,0.0,2.72,3.81,0.72,1,0.18,0,0.0,2.54,0.0,0,0.0,0.0,0,0.0,1,0.18,0.0,0.0,0.0,2.72,46.67,0.18,0.0,2.54,50.0,0.18,1.63,66.67,4.16,56.52,0.72,0.36,0.0,13.4,0.54,0.91,24.81,64.23,11.41,53.97,5.25,82.76,5.98,69.7,17.02,72.34,5.07,46.43,20.13,30.64,0.02,0.54,0.0,0.0,0.36,50.0,0.18,6.52,61.11,3.26,44.44,1.09,33.33,0.54,1.27,7.79,79.07,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
Ivan Cavaleiro,Fulham,Fulham,"LAMF, LW",27,7000000,2024-06-30,10,488,2,2.02,0,1.37,22.13,42.5,Portugal,"Portugal, Angola",right,175,73,no,4.98,4.43,58.33,2.58,28.57,0.0,0.0,0.0,2.4,4.02,1.11,1,0.18,0,0.0,6.09,0.37,2,0.37,0.37,0,0.0,16,2.95,31.25,12.5,0.0,4.06,40.91,3.69,45.0,0.18,0.0,1.29,6.27,55.88,12.36,43.28,3.87,2.58,0.37,25.64,2.58,1.11,34.3,82.26,6.82,81.08,9.41,90.2,11.43,72.58,29.69,88.2,0.74,75.0,16.52,16.0,0.25,1.48,0.18,0.18,0.37,0.0,1.11,1.66,100.0,6.09,54.55,0.55,33.33,2.03,1.66,5.72,96.77,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
O. Ejaria,Reading,Reading,"LW, LAMF, LWF",23,4000000,2024-06-30,5,488,2,0.72,0,0.12,26.0,37.59,England,"England, Nigeria",right,183,75,no,6.64,5.35,58.62,4.98,37.04,0.55,0.66,0.0,2.95,3.53,0.74,0,0.0,0,0.0,2.21,0.37,2,0.37,0.13,0,0.0,6,1.11,33.33,33.333,0.0,0.37,50.0,0.37,50.0,0.0,0.0,0.0,3.5,42.11,11.8,26.56,2.21,0.92,0.55,23.24,0.74,1.84,31.91,87.86,7.38,80.0,8.11,97.73,7.01,89.47,31.17,88.17,0.37,100.0,13.73,17.53,0.02,1.29,0.37,0.0,0.74,25.0,0.18,2.4,84.62,0.74,100.0,0.37,50.0,0.92,0.18,4.61,64.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.18,0,0,English Championship,Wingers,0,0
M. Lowe,Nottingham Forest,Nottingham Forest,"LB, LWB",24,3000000,2024-06-30,5,488,1,0.01,1,0.12,19.0,45.63,England,England,left,175,74,yes,9.22,7.38,60.0,3.5,47.37,0.18,0.3,0.0,4.61,7.5,1.48,0,0.0,0,0.0,1.66,0.18,1,0.18,0.0,0,0.0,1,0.18,100.0,100.0,0.18,1.11,50.0,1.11,50.0,0.0,0.0,0.18,2.4,38.46,4.61,28.0,0.18,1.29,2.21,20.29,2.58,0.37,30.98,76.19,14.02,61.84,6.45,94.29,7.19,82.05,26.37,83.22,3.69,35.0,19.78,43.96,0.02,0.55,0.0,0.18,0.55,0.0,0.37,6.27,47.06,1.48,50.0,0.92,0.0,0.18,0.37,6.45,65.71,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
G. Moncur,Hull City,Hull City,"AMF, RAMF",28,400000,2023-06-30,7,478,0,0.63,1,0.67,15.63,38.55,England,England,right,176,63,no,3.2,3.58,68.42,0.56,33.33,0.38,0.5,0.0,0.38,0.5,0.56,0,0.0,1,0.19,3.01,0.0,0,0.0,0.12,0,0.0,12,2.26,16.67,0.0,0.19,1.32,42.86,0.56,66.67,0.75,25.0,0.38,3.58,57.89,9.6,31.37,1.51,2.07,1.32,23.54,0.56,0.0,34.46,91.26,5.84,67.74,9.6,98.04,14.12,96.0,32.2,94.15,0.94,60.0,17.19,18.96,0.13,1.69,0.19,0.19,0.75,0.0,0.56,2.82,60.0,1.51,75.0,0.56,0.0,0.56,0.56,2.82,80.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0,2.82,0,0,English Championship,Wingers,0,0
N. Kebano,Fulham,Fulham,"RAMF, LAMF",29,1000000,2022-06-30,8,478,0,0.93,2,0.93,25.61,45.59,France,"France, Congo DR",right,170,65,no,4.71,5.08,51.85,2.45,23.08,0.0,0.0,0.19,2.07,3.17,1.32,0,0.0,0,0.0,7.34,0.0,0,0.0,0.18,0,0.0,13,2.45,23.08,0.0,0.38,3.77,25.0,1.13,50.0,2.64,14.29,1.69,7.91,71.43,15.25,51.85,3.58,2.26,0.75,16.0,1.69,1.51,25.42,77.78,5.27,75.0,7.91,95.24,7.91,66.67,21.28,87.61,0.56,66.67,17.28,10.57,0.18,0.94,0.19,0.0,0.19,100.0,0.38,1.51,100.0,3.77,45.0,0.19,100.0,1.32,0.75,3.95,76.19,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.56,0.19,0,2.26,0,0,English Championship,Wingers,0,0
K. Jóźwiak,Derby County,Derby County,"LAMF, RAMF, RW",23,4000000,2024-06-30,8,475,0,0.38,0,0.37,27.47,36.55,Poland,Poland,right,176,70,no,6.25,7.58,47.5,4.93,19.23,0.19,0.25,0.0,2.46,3.31,1.89,1,0.19,0,0.0,2.27,0.0,0,0.0,0.07,0,0.0,4,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,52.38,10.23,37.04,1.14,2.84,0.76,11.94,0.95,0.57,23.68,77.6,7.01,62.16,5.87,90.32,5.31,89.29,22.74,79.17,0.95,40.0,14.06,16.05,0.07,0.76,0.0,0.19,0.57,33.33,0.19,1.33,71.43,1.33,85.71,0.76,25.0,0.95,0.0,2.84,53.33,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
M. Gibbs-White,Sheffield United,Sheffield United,"RAMF, RW, AMF",21,7000000,2024-06-30,5,472,2,1.08,2,0.82,22.12,40.52,England,England,right,171,70,yes,4.58,3.43,50.0,3.24,47.06,0.57,1.03,0.0,2.29,4.14,0.76,1,0.19,0,0.0,5.53,0.38,2,0.38,0.21,0,0.0,14,2.67,35.71,14.286,0.38,3.24,35.29,0.57,0.0,2.48,46.15,0.38,5.15,44.44,11.25,33.9,3.24,1.33,0.38,40.42,1.33,0.57,50.34,83.33,12.01,77.78,11.82,96.77,15.44,76.54,44.43,90.13,2.67,28.57,16.45,32.74,0.16,1.33,0.0,0.0,1.53,75.0,0.95,5.91,77.42,5.91,51.61,1.33,57.14,2.1,1.14,8.01,85.71,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.57,0.38,0,0.19,0,0,English Championship,Wingers,0,0
A. Halilović,Reading,Reading,"RW, RAMF, RWF",25,600000,2022-06-30,6,449,1,0.75,2,0.72,13.83,47.83,Croatia,Croatia,left,169,69,no,5.01,6.41,53.13,0.6,0.0,0.2,0.24,0.2,1.4,1.65,0.2,0,0.0,0,0.0,3.01,0.2,1,0.2,0.15,0,0.0,11,2.2,18.18,9.091,0.4,0.6,33.33,0.0,0.0,0.6,33.33,0.2,3.21,62.5,5.61,46.43,0.8,2.61,1.0,24.86,0.0,0.4,29.47,84.35,5.41,70.37,6.41,93.75,12.23,83.61,25.06,90.4,3.81,52.63,19.27,39.61,0.14,1.0,0.0,0.0,0.8,50.0,0.6,3.61,83.33,2.0,60.0,1.4,71.43,1.0,0.2,4.81,79.17,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,50,1.2,0,0,English Championship,Wingers,0,0
A. Reach,West Bromwich Albion,West Bromwich Albion,LWB,28,2800000,2024-06-30,6,447,0,0.25,1,1.19,16.31,59.26,England,England,left,185,73,no,5.84,4.63,78.26,3.42,47.06,0.0,0.0,0.0,2.21,4.29,0.4,0,0.0,0,0.0,6.64,0.0,0,0.0,0.05,0,0.0,4,0.81,25.0,0.0,0.2,7.65,44.74,7.65,44.74,0.0,0.0,0.81,3.22,81.25,5.03,64.0,1.41,1.41,0.4,22.55,2.21,0.4,35.03,68.97,13.09,67.69,5.23,80.77,11.28,69.64,22.55,82.14,4.83,45.83,21.66,27.26,0.24,2.01,0.0,0.0,0.4,100.0,1.61,5.44,70.37,6.04,60.0,0.0,0.0,0.4,3.42,12.28,78.69,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.2,0,0,English Championship,Wingers,0,0
D. Sinani,Huddersfield Town,Huddersfield Town,"AMF, RW",24,550000,2023-06-30,7,445,0,1.0,1,0.47,18.81,33.33,Serbia,"Serbia, Luxembourg",left,185,74,yes,5.06,5.66,35.71,2.22,9.09,0.0,0.0,0.2,3.03,4.5,1.62,0,0.0,0,0.0,1.82,0.0,0,0.0,0.2,0,0.0,10,2.02,30.0,0.0,0.2,0.4,50.0,0.0,0.0,0.4,50.0,0.2,1.42,42.86,7.08,31.43,1.62,1.21,0.0,27.1,1.01,1.01,36.2,86.03,9.71,70.83,8.7,100.0,11.12,92.73,32.76,88.89,3.03,60.0,20.1,34.74,0.1,0.61,0.4,0.0,0.81,50.0,0.0,3.44,76.47,2.43,41.67,1.21,33.33,0.81,0.2,4.25,71.43,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.81,0.2,0,1.82,0,0,English Championship,Wingers,0,0
J. Lolley,Nottingham Forest,Nottingham Forest,"RAMF, LW, AMF",29,3500000,2023-06-30,7,439,0,0.42,0,0.44,25.01,48.36,England,England,left,178,72,no,4.51,3.69,72.22,3.28,43.75,0.0,0.0,0.0,1.85,2.84,0.62,0,0.0,0,0.0,4.72,0.0,0,0.0,0.09,0,0.0,14,2.87,14.29,0.0,0.0,2.26,9.09,1.03,0.0,1.23,16.67,0.41,6.56,59.38,13.53,50.0,1.64,4.1,1.85,13.74,1.44,1.85,24.81,70.25,7.38,52.78,4.31,95.24,8.0,71.79,20.91,79.41,1.64,37.5,17.81,21.27,0.09,1.44,0.0,0.0,0.82,25.0,1.03,2.87,42.86,2.67,38.46,1.44,14.29,1.44,0.21,3.69,72.22,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0,1.64,0,0,English Championship,Wingers,0,0
A. Mighten,Nottingham Forest,Nottingham Forest,"LAMF, LW",19,500000,2025-06-30,9,394,0,0.18,1,1.17,22.84,37.0,United States,"United States, England",right,175,70,no,3.2,1.6,57.14,2.06,11.11,0.23,0.32,0.0,2.06,2.84,0.0,0,0.0,0,0.0,5.25,0.0,0,0.0,0.04,0,0.0,2,0.46,0.0,0.0,0.23,2.74,33.33,2.74,33.33,0.0,0.0,0.23,7.31,59.38,16.68,41.1,2.74,1.6,1.83,10.96,0.46,2.06,19.64,73.26,4.34,57.89,7.77,91.18,4.34,73.68,16.68,80.82,0.46,0.0,17.11,11.24,0.27,1.14,0.23,0.0,0.23,0.0,0.69,1.37,83.33,1.14,60.0,0.0,0.0,0.46,0.91,2.51,81.82,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
J. Hoilett,Reading,Reading,"CF, LAMF, RAMF",31,1000000,2022-06-30,6,391,0,0.52,0,0.02,21.18,32.61,Canada,"Canada, Jamaica",right,173,70,no,3.68,2.76,33.33,3.45,13.33,0.92,1.14,0.23,1.84,2.29,0.92,1,0.23,0,0.0,3.91,0.0,0,0.0,0.12,0,0.0,8,1.84,50.0,0.0,0.0,1.84,12.5,0.69,0.0,1.15,20.0,0.46,5.06,54.55,12.43,40.74,1.84,0.92,0.46,14.96,1.15,2.3,23.48,77.45,4.83,52.38,5.98,92.31,6.45,71.43,20.49,86.52,1.15,20.0,15.14,27.64,0.0,0.23,0.0,0.0,0.23,0.0,0.0,1.38,66.67,2.07,22.22,0.23,0.0,0.23,0.23,2.76,50.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
J. Clark,Luton Town,Luton Town,"LCMF, AMF, LAMF",28,600000,2022-06-30,5,391,0,0.33,0,0.39,17.95,44.87,England,England,right,183,73,no,6.91,5.98,53.85,2.3,60.0,0.23,0.31,0.23,3.45,4.59,0.69,0,0.0,0,0.0,2.53,0.0,0,0.0,0.08,0,0.0,5,1.15,20.0,0.0,0.0,2.3,30.0,0.69,33.33,1.38,16.67,0.46,4.37,36.84,6.91,36.67,1.38,0.69,0.46,14.04,0.23,0.92,25.32,70.0,11.28,61.22,3.68,87.5,5.75,80.0,19.57,80.0,3.45,40.0,20.33,35.54,0.09,0.92,0.23,0.0,0.69,0.0,0.23,6.21,55.56,2.76,66.67,0.69,0.0,0.69,0.69,4.6,75.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.61,0,0,English Championship,Wingers,0,0
J. Latibeaudiere,Swansea City,Swansea City,"RWB, RCB, LCB",21,250000,2023-06-30,6,387,0,0.41,0,0.11,23.26,52.0,England,"England, Jamaica",right,180,81,no,5.12,6.51,60.71,6.51,60.71,0.0,0.0,0.0,1.16,2.05,1.63,2,0.47,0,0.0,0.93,0.0,0,0.0,0.09,0,0.0,3,0.7,0.0,0.0,0.0,1.16,60.0,0.0,0.0,1.16,60.0,0.23,1.4,16.67,4.88,33.33,0.7,1.63,0.47,34.88,1.4,1.63,43.26,86.56,10.93,74.47,8.6,97.3,15.12,89.23,40.0,90.12,2.09,33.33,17.44,33.43,0.03,0.47,0.0,0.0,0.0,0.0,0.0,2.33,60.0,1.86,50.0,0.0,0.0,0.47,0.7,5.58,58.33,0,0.0,0,0.0,0,0,0,0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0,0.0,0,0,English Championship,Wingers,0,0
